"(288, 0.8172136545181274)","(456, 0.8000694513320923)","(1938, 0.7983036041259766)","(521, 0.7709558010101318)","(1683, 0.7676728963851929)"
"(522, 0.9192739725112915)","(229, 0.9068173170089722)","(16, 0.9052384495735168)","(867, 0.9020568132400513)","(1455, 0.8999524712562561)"
"(523, 0.8672194480895996)","(833, 0.8582862615585327)","(1115, 0.8394308686256409)","(1261, 0.8339001536369324)","(274, 0.8306015133857727)"
"(524, 0.8750612735748291)","(1096, 0.8070929050445557)","(192, 0.780405580997467)","(101, 0.7720011472702026)","(1779, 0.7700225114822388)"
"(525, 0.7385101318359375)","(1883, 0.7185368537902832)","(785, 0.7056374549865723)","(159, 0.6573354005813599)","(1332, 0.654969334602356)"
"(526, 0.877054750919342)","(827, 0.8188075423240662)","(149, 0.8101662993431091)","(586, 0.803910493850708)","(360, 0.7957040667533875)"
"(527, 0.727698802947998)","(562, 0.7110332250595093)","(1114, 0.6996127367019653)","(1846, 0.6818860769271851)","(1409, 0.681052565574646)"
"(566, 0.8327173590660095)","(1355, 0.8189643621444702)","(1482, 0.8098265528678894)","(1552, 0.8088591694831848)","(124, 0.8074288368225098)"
"(529, 0.7925677299499512)","(1911, 0.7719488143920898)","(1655, 0.7593998312950134)","(1919, 0.7292751669883728)","(197, 0.7146123647689819)"
"(530, 0.9040403366088867)","(1564, 0.892568826675415)","(1348, 0.8874207735061646)","(502, 0.8855559825897217)","(1744, 0.88097083568573)"
"(1628, 0.8592432737350464)","(1498, 0.8402529954910278)","(1535, 0.8185439705848694)","(1320, 0.811302900314331)","(1055, 0.8106116056442261)"
"(532, 0.8628206253051758)","(1403, 0.834367036819458)","(722, 0.8012790083885193)","(787, 0.79973304271698)","(172, 0.7995416522026062)"
"(533, 0.9778534770011902)","(1478, 0.8891632556915283)","(220, 0.7681077122688293)","(248, 0.7612383365631104)","(1088, 0.756048321723938)"
"(534, 0.9570383429527283)","(1618, 0.9504061937332153)","(1407, 0.9402493238449097)","(582, 0.9380780458450317)","(754, 0.9363878965377808)"
"(463, 0.933159589767456)","(761, 0.9318950772285461)","(543, 0.9316285848617554)","(83, 0.9283292889595032)","(1520, 0.9252607822418213)"
"(417, 0.9163540601730347)","(1072, 0.8939418792724609)","(536, 0.8930346965789795)","(1011, 0.8892720341682434)","(348, 0.8886232376098633)"
"(921, 0.864578902721405)","(758, 0.8641055822372437)","(1179, 0.861764132976532)","(1337, 0.8599400520324707)","(1933, 0.8556031584739685)"
"(454, 0.9032387733459473)","(538, 0.8712265491485596)","(179, 0.8700143694877625)","(195, 0.8625911474227905)","(371, 0.8541445732116699)"
"(1407, 0.918998658657074)","(754, 0.9067177772521973)","(723, 0.9037951231002808)","(486, 0.9012405276298523)","(1284, 0.9010286927223206)"
"(766, 0.8908098936080933)","(675, 0.8775045871734619)","(1435, 0.8633760213851929)","(1820, 0.8616791367530823)","(918, 0.8592420816421509)"
"(541, 0.969205915927887)","(1520, 0.967615008354187)","(20, 0.9646626710891724)","(1094, 0.9551823735237122)","(211, 0.952247142791748)"
"(542, 0.9067230224609375)","(514, 0.8561701774597168)","(1748, 0.8408820033073425)","(104, 0.8370988368988037)","(1459, 0.8291252851486206)"
"(1119, 0.9287292957305908)","(543, 0.9027453660964966)","(1520, 0.9005640745162964)","(761, 0.8997103571891785)","(463, 0.8827673196792603)"
"(544, 0.9111542701721191)","(1639, 0.8306061029434204)","(922, 0.8289480805397034)","(197, 0.8120324611663818)","(1128, 0.7995041608810425)"
"(545, 0.9212915897369385)","(382, 0.8909018635749817)","(98, 0.878901481628418)","(581, 0.8758421540260315)","(287, 0.8728981018066406)"
"(1054, 0.9552770256996155)","(972, 0.9543437361717224)","(1271, 0.9530885219573975)","(903, 0.9511623382568359)","(1705, 0.9502587914466858)"
"(1551, 0.8462708592414856)","(1641, 0.8158362507820129)","(54, 0.8006062507629395)","(1707, 0.7925758361816406)","(1364, 0.7893216609954834)"
"(548, 0.9511542320251465)","(193, 0.9374690055847168)","(1372, 0.9361758828163147)","(724, 0.9280984401702881)","(1501, 0.92366623878479)"
"(118, 0.9523255228996277)","(279, 0.9415274858474731)","(24, 0.9405062198638916)","(1360, 0.9381765723228455)","(1187, 0.9355833530426025)"
"(550, 0.9135144948959351)","(1479, 0.8956612348556519)","(1505, 0.8845775723457336)","(1032, 0.8755407333374023)","(168, 0.8719847798347473)"
"(551, 0.9857175350189209)","(1262, 0.9852278828620911)","(206, 0.9847777485847473)","(833, 0.9783315062522888)","(1516, 0.9778422117233276)"
"(418, 0.8998767137527466)","(580, 0.8906241655349731)","(786, 0.8897234201431274)","(150, 0.8850073218345642)","(1411, 0.8829915523529053)"
"(1261, 0.941718578338623)","(1234, 0.9174805879592896)","(1889, 0.8916526436805725)","(990, 0.88474041223526)","(1115, 0.8785122036933899)"
"(554, 0.8698296546936035)","(383, 0.8137450218200684)","(320, 0.7656545042991638)","(48, 0.7647514343261719)","(716, 0.7352664470672607)"
"(555, 0.8557739853858948)","(1522, 0.7975801229476929)","(298, 0.7962851524353027)","(77, 0.7925894260406494)","(409, 0.7923016548156738)"
"(920, 0.9451465010643005)","(556, 0.9369329214096069)","(39, 0.9320640563964844)","(1, 0.9226022958755493)","(38, 0.9193350672721863)"
"(557, 0.8867942690849304)","(1128, 0.7786402702331543)","(366, 0.7478125095367432)","(23, 0.7360421419143677)","(29, 0.7292653322219849)"
"(935, 0.9402352571487427)","(558, 0.9165553450584412)","(307, 0.8848024606704712)","(1392, 0.8770539164543152)","(169, 0.8749176859855652)"
"(543, 0.9877448081970215)","(761, 0.9700720310211182)","(324, 0.9699142575263977)","(1520, 0.9693586826324463)","(463, 0.969062089920044)"
"(1927, 0.7799841165542603)","(465, 0.7367150783538818)","(1278, 0.7288035750389099)","(66, 0.7205545902252197)","(682, 0.7100235819816589)"
"(258, 0.9203760623931885)","(1509, 0.8965147733688354)","(1424, 0.8904184103012085)","(1573, 0.8884674310684204)","(1646, 0.8820570707321167)"
"(562, 0.8491653800010681)","(276, 0.7812918424606323)","(1079, 0.7673613429069519)","(690, 0.7647932767868042)","(381, 0.7467547059059143)"
"(563, 0.929897665977478)","(192, 0.8864774107933044)","(797, 0.8787586092948914)","(24, 0.8666564226150513)","(1649, 0.864260733127594)"
"(564, 0.8396798372268677)","(718, 0.804623544216156)","(221, 0.7536587715148926)","(460, 0.7468724846839905)","(1503, 0.7454376220703125)"
"(940, 0.88664710521698)","(1670, 0.8863793015480042)","(565, 0.8569862246513367)","(373, 0.8346768021583557)","(598, 0.8176392912864685)"
"(566, 0.8847525715827942)","(1692, 0.8544204235076904)","(1551, 0.8460976481437683)","(1313, 0.8397270441055298)","(231, 0.8233618140220642)"
"(567, 0.9587742686271667)","(1215, 0.8964725732803345)","(998, 0.8749310970306396)","(1236, 0.8695679903030396)","(1718, 0.8677799701690674)"
"(1564, 0.9143508076667786)","(1816, 0.894142210483551)","(742, 0.8597368001937866)","(704, 0.8555399179458618)","(530, 0.8527218103408813)"
"(569, 0.9287656545639038)","(1507, 0.919291615486145)","(1139, 0.890262246131897)","(1399, 0.8855243921279907)","(804, 0.8817131519317627)"
"(570, 0.8588684797286987)","(149, 0.8163191080093384)","(1953, 0.811582088470459)","(1662, 0.7879630923271179)","(1586, 0.7814477682113647)"
"(571, 0.9211576581001282)","(443, 0.9159272313117981)","(797, 0.9060040712356567)","(363, 0.9006022810935974)","(1326, 0.8998735547065735)"
"(1639, 0.7875387072563171)","(1298, 0.7832633256912231)","(572, 0.7827087044715881)","(1356, 0.769525408744812)","(1912, 0.7595010995864868)"
"(1293, 0.9053833484649658)","(974, 0.9043922424316406)","(573, 0.9006056785583496)","(669, 0.8989495038986206)","(1615, 0.8950328826904297)"
"(574, 0.9724578261375427)","(1874, 0.9141368269920349)","(1340, 0.891624927520752)","(925, 0.8867331743240356)","(1228, 0.8861532211303711)"
"(575, 0.7958172559738159)","(687, 0.6651638746261597)","(1472, 0.5887592434883118)","(899, 0.5740534663200378)","(881, 0.5636396408081055)"
"(1228, 0.827081024646759)","(576, 0.8102923631668091)","(1874, 0.7918838858604431)","(1342, 0.7656532526016235)","(1340, 0.7633597254753113)"
"(577, 0.8282973766326904)","(1738, 0.7924309968948364)","(370, 0.7732261419296265)","(9, 0.7681944966316223)","(1683, 0.7660907506942749)"
"(1298, 0.883560836315155)","(562, 0.8509427309036255)","(315, 0.8472006320953369)","(904, 0.8466676473617554)","(572, 0.830939769744873)"
"(579, 0.7849717140197754)","(770, 0.6048392653465271)","(716, 0.5971901416778564)","(155, 0.578753650188446)","(758, 0.5787428617477417)"
"(77, 0.9261940717697144)","(580, 0.9101196527481079)","(751, 0.9068596959114075)","(213, 0.9064010381698608)","(1779, 0.9046851992607117)"
"(581, 0.9099165201187134)","(382, 0.889771580696106)","(329, 0.869994580745697)","(1715, 0.8479737043380737)","(303, 0.8453295826911926)"
"(1731, 0.9643774032592773)","(1336, 0.9643067717552185)","(582, 0.9628424644470215)","(534, 0.9617877006530762)","(1618, 0.9606168866157532)"
"(1142, 0.957804799079895)","(896, 0.9338885545730591)","(583, 0.9320505261421204)","(780, 0.9276118874549866)","(766, 0.9260622262954712)"
"(1332, 0.8659219145774841)","(1736, 0.861531138420105)","(234, 0.807177722454071)","(1104, 0.7876780033111572)","(1774, 0.7872073650360107)"
"(1893, 0.868826687335968)","(1545, 0.7884455323219299)","(853, 0.7717217803001404)","(1114, 0.7716566324234009)","(1356, 0.7704347968101501)"
"(586, 0.7677129507064819)","(481, 0.7498511075973511)","(827, 0.7204269170761108)","(1076, 0.651054322719574)","(909, 0.6018332839012146)"
"(1003, 0.8835767507553101)","(1100, 0.8804372549057007)","(145, 0.8690528273582458)","(359, 0.8666768670082092)","(988, 0.8660002946853638)"
"(588, 0.966246485710144)","(1419, 0.9609787464141846)","(1565, 0.959276020526886)","(1928, 0.9545177221298218)","(1705, 0.9523783922195435)"
"(928, 0.8070799708366394)","(589, 0.7691131830215454)","(28, 0.766961932182312)","(1356, 0.7646036148071289)","(1521, 0.7596027851104736)"
"(1211, 0.8843958377838135)","(1016, 0.8517798781394958)","(369, 0.8503859639167786)","(1325, 0.8503159284591675)","(1545, 0.8408075571060181)"
"(591, 0.8797546625137329)","(1286, 0.8356655240058899)","(1646, 0.8152156472206116)","(104, 0.8092772364616394)","(1509, 0.8068731427192688)"
"(1627, 0.8835996389389038)","(664, 0.8747827410697937)","(592, 0.8724768757820129)","(1375, 0.8669034838676453)","(1017, 0.865743100643158)"
"(151, 0.7590571641921997)","(870, 0.7467475533485413)","(725, 0.7441185116767883)","(593, 0.743712306022644)","(1947, 0.7431479096412659)"
"(570, 0.7940514087677002)","(1616, 0.7813156843185425)","(149, 0.7639200687408447)","(1586, 0.7633804082870483)","(1938, 0.756563663482666)"
"(308, 0.8021337985992432)","(1821, 0.7371025085449219)","(595, 0.7302951812744141)","(1472, 0.7165312767028809)","(1917, 0.7153805494308472)"
"(1331, 0.8719301819801331)","(1096, 0.8642616271972656)","(499, 0.8609474897384644)","(1034, 0.8603469729423523)","(1901, 0.8552155494689941)"
"(597, 0.8704864382743835)","(1579, 0.8670119047164917)","(400, 0.8629627227783203)","(498, 0.8542724847793579)","(1119, 0.8516671061515808)"
"(1096, 0.7878245115280151)","(598, 0.7747464179992676)","(562, 0.7268036603927612)","(1655, 0.7251049280166626)","(1782, 0.7080322504043579)"
"(599, 0.838333249092102)","(765, 0.8166454434394836)","(1580, 0.768449068069458)","(789, 0.7136746644973755)","(305, 0.6875398755073547)"
"(155, 0.8235379457473755)","(600, 0.812109649181366)","(758, 0.7574465274810791)","(716, 0.7549577951431274)","(1573, 0.7057929039001465)"
"(601, 0.9665704369544983)","(1507, 0.948793351650238)","(569, 0.925183892250061)","(630, 0.9231850504875183)","(373, 0.9216227531433105)"
"(602, 0.9258813858032227)","(1017, 0.9072116613388062)","(1627, 0.8871693015098572)","(1375, 0.8871560096740723)","(612, 0.886931300163269)"
"(13, 0.9055214524269104)","(248, 0.874049961566925)","(1445, 0.8663530349731445)","(698, 0.8662225008010864)","(1088, 0.8576284646987915)"
"(212, 0.8957667350769043)","(350, 0.8852155208587646)","(1247, 0.8839941024780273)","(604, 0.8815587162971497)","(436, 0.8681962490081787)"
"(605, 0.901852548122406)","(737, 0.8377786874771118)","(1465, 0.8364115953445435)","(741, 0.8251857757568359)","(353, 0.8244633674621582)"
"(1857, 0.8292813301086426)","(606, 0.8188173770904541)","(436, 0.806861937046051)","(1235, 0.8057459592819214)","(425, 0.8000662326812744)"
"(534, 0.9729068279266357)","(755, 0.9710910320281982)","(1336, 0.9670486450195312)","(1731, 0.9648172855377197)","(1529, 0.9635316729545593)"
"(1076, 0.8918012380599976)","(608, 0.8630039691925049)","(305, 0.8026266098022461)","(1198, 0.758891224861145)","(349, 0.7543421983718872)"
"(2, 0.8787971138954163)","(609, 0.8780036568641663)","(106, 0.8409464359283447)","(302, 0.8286104202270508)","(189, 0.8282837867736816)"
"(610, 0.8837995529174805)","(308, 0.7677621841430664)","(1915, 0.76259446144104)","(676, 0.7239800691604614)","(1742, 0.6804027557373047)"
"(1189, 0.9506553411483765)","(611, 0.9457952380180359)","(1339, 0.9358742237091064)","(1099, 0.9325308799743652)","(449, 0.9317004680633545)"
"(612, 0.9292029142379761)","(1731, 0.9130484461784363)","(1618, 0.9102329015731812)","(1407, 0.9091898202896118)","(1934, 0.907448410987854)"
"(1043, 0.9139113426208496)","(613, 0.9124870896339417)","(1903, 0.8923255801200867)","(1823, 0.880746603012085)","(122, 0.8765017986297607)"
"(443, 0.9402252435684204)","(246, 0.9358825087547302)","(1578, 0.9203676581382751)","(1498, 0.9193994998931885)","(1596, 0.9163879156112671)"
"(615, 0.8008179664611816)","(1295, 0.7538451552391052)","(1622, 0.7506734132766724)","(1940, 0.7457200288772583)","(1784, 0.7375459671020508)"
"(616, 0.9350295662879944)","(1816, 0.899469256401062)","(627, 0.8896967768669128)","(588, 0.8733890056610107)","(483, 0.8717572093009949)"
"(617, 0.7855913043022156)","(912, 0.6875436305999756)","(770, 0.6778320074081421)","(151, 0.666857898235321)","(1580, 0.6644580960273743)"
"(1055, 0.9318629503250122)","(1015, 0.9280688166618347)","(727, 0.9252328872680664)","(306, 0.918498158454895)","(618, 0.9087059497833252)"
"(619, 0.9145455360412598)","(1893, 0.6987909078598022)","(881, 0.6975467801094055)","(1101, 0.6877988576889038)","(1774, 0.6848635673522949)"
"(1521, 0.9223448038101196)","(620, 0.9120808243751526)","(1193, 0.8923743963241577)","(53, 0.8831067085266113)","(1319, 0.8825646638870239)"
"(773, 0.9316966533660889)","(1070, 0.9281421899795532)","(504, 0.9088897705078125)","(1303, 0.9040555953979492)","(1003, 0.9025335907936096)"
"(1244, 0.9432674646377563)","(639, 0.9427297115325928)","(1773, 0.9421818852424622)","(327, 0.9395841360092163)","(1621, 0.9329866170883179)"
"(547, 0.8420712947845459)","(301, 0.8333667516708374)","(1616, 0.8324451446533203)","(1497, 0.8319674730300903)","(623, 0.8251360654830933)"
"(1190, 0.8953925371170044)","(884, 0.8914387226104736)","(1349, 0.8859281539916992)","(615, 0.885762095451355)","(995, 0.8847355842590332)"
"(41, 0.845820963382721)","(625, 0.8403908610343933)","(1492, 0.8254753351211548)","(470, 0.8198727369308472)","(1856, 0.8141000270843506)"
"(654, 0.9450126886367798)","(1851, 0.9375765323638916)","(498, 0.9352904558181763)","(692, 0.9303138852119446)","(1155, 0.9287681579589844)"
"(627, 0.9561618566513062)","(375, 0.8963794112205505)","(357, 0.8940922617912292)","(752, 0.8933167457580566)","(483, 0.8783775568008423)"
"(83, 0.894343376159668)","(761, 0.8811336755752563)","(1525, 0.8586198091506958)","(463, 0.8552089929580688)","(628, 0.853684663772583)"
"(48, 0.9497112035751343)","(896, 0.9489433765411377)","(264, 0.93918776512146)","(507, 0.9291210174560547)","(780, 0.9285123944282532)"
"(630, 0.9423289895057678)","(1099, 0.9391340017318726)","(1161, 0.9302873611450195)","(170, 0.9299843907356262)","(172, 0.9189829230308533)"
"(127, 0.9203829169273376)","(77, 0.898517370223999)","(555, 0.8974302411079407)","(1681, 0.8958438634872437)","(631, 0.8911426067352295)"
"(632, 0.9106199145317078)","(963, 0.8658552169799805)","(353, 0.8656026721000671)","(1759, 0.863730788230896)","(15, 0.8559113144874573)"
"(633, 0.8733564615249634)","(1331, 0.8288806080818176)","(127, 0.8283911943435669)","(1752, 0.8279224038124084)","(909, 0.8020186424255371)"
"(1258, 0.8688309788703918)","(1130, 0.8584953546524048)","(667, 0.8553164005279541)","(180, 0.8492354154586792)","(1823, 0.8481905460357666)"
"(1227, 0.9458651542663574)","(692, 0.9421199560165405)","(720, 0.9381555914878845)","(1814, 0.9343337416648865)","(548, 0.9312150478363037)"
"(948, 0.82902991771698)","(204, 0.794437050819397)","(1021, 0.776504397392273)","(636, 0.7739791870117188)","(432, 0.771080732345581)"
"(1139, 0.887187123298645)","(637, 0.8777725696563721)","(1768, 0.8666669130325317)","(1622, 0.8477885127067566)","(1475, 0.8445954322814941)"
"(1049, 0.925068736076355)","(395, 0.9218977689743042)","(352, 0.920870840549469)","(1766, 0.919951319694519)","(905, 0.9169089198112488)"
"(242, 0.9671666026115417)","(873, 0.9653514623641968)","(714, 0.9589502215385437)","(1474, 0.9568936824798584)","(240, 0.9487830996513367)"
"(640, 0.8591705560684204)","(450, 0.8233463764190674)","(1808, 0.798957109451294)","(1075, 0.7603521347045898)","(1486, 0.7598584890365601)"
"(667, 0.9007277488708496)","(1130, 0.894707441329956)","(941, 0.891333818435669)","(1650, 0.8891964554786682)","(634, 0.8846261501312256)"
"(642, 0.8937391638755798)","(112, 0.8908888101577759)","(630, 0.8892204761505127)","(502, 0.8877684473991394)","(70, 0.8872122764587402)"
"(643, 0.8929520845413208)","(305, 0.6361762285232544)","(1892, 0.6250275373458862)","(899, 0.6011518239974976)","(1806, 0.5921441316604614)"
"(644, 0.9500937461853027)","(994, 0.9087016582489014)","(289, 0.9059698581695557)","(1839, 0.9040122032165527)","(1027, 0.8984590768814087)"
"(1578, 0.8727067708969116)","(1134, 0.8598296642303467)","(1535, 0.853614091873169)","(1924, 0.8472304344177246)","(989, 0.8394747376441956)"
"(646, 0.7982813119888306)","(247, 0.7515328526496887)","(251, 0.741962194442749)","(1473, 0.7382624745368958)","(727, 0.7152107954025269)"
"(652, 0.8453935384750366)","(1927, 0.8336013555526733)","(1682, 0.8054237365722656)","(647, 0.8031995296478271)","(1250, 0.8019840121269226)"
"(508, 0.799701452255249)","(1851, 0.7899782657623291)","(870, 0.7801363468170166)","(1120, 0.7713201642036438)","(860, 0.7712787985801697)"
"(649, 0.8539190292358398)","(1671, 0.8320317268371582)","(691, 0.8242896795272827)","(1643, 0.8138177990913391)","(1596, 0.8099862337112427)"
"(1871, 0.9740083813667297)","(1582, 0.9707995057106018)","(1185, 0.9707461595535278)","(612, 0.9702553749084473)","(650, 0.969475269317627)"
"(826, 0.8487245440483093)","(482, 0.8463234305381775)","(424, 0.8172893524169922)","(651, 0.8105982542037964)","(1208, 0.807559609413147)"
"(652, 0.9234007596969604)","(1261, 0.8149973750114441)","(139, 0.7999465465545654)","(266, 0.7650666236877441)","(434, 0.754334032535553)"
"(653, 0.897801399230957)","(1730, 0.8815038204193115)","(1255, 0.8761502504348755)","(567, 0.8688898086547852)","(1630, 0.8683303594589233)"
"(654, 0.8349245190620422)","(554, 0.7929123044013977)","(383, 0.7910228967666626)","(716, 0.7855916023254395)","(1526, 0.7746133804321289)"
"(655, 0.9366587400436401)","(1643, 0.8868141770362854)","(1605, 0.8654530048370361)","(872, 0.8500638604164124)","(691, 0.8491919040679932)"
"(1545, 0.8926793932914734)","(305, 0.8577322959899902)","(1504, 0.8482226133346558)","(2, 0.847417414188385)","(1076, 0.8473381996154785)"
"(657, 0.8450623750686646)","(273, 0.7778300642967224)","(928, 0.6771137714385986)","(181, 0.6445571780204773)","(1095, 0.6348998546600342)"
"(1792, 0.8997445106506348)","(517, 0.8874356150627136)","(658, 0.8826817870140076)","(598, 0.8785231113433838)","(578, 0.8762800693511963)"
"(649, 0.9454010725021362)","(659, 0.9411555528640747)","(1319, 0.9381939172744751)","(1644, 0.9310022592544556)","(1028, 0.9067011475563049)"
"(660, 0.9752259254455566)","(421, 0.933232307434082)","(483, 0.9327584505081177)","(588, 0.9322124719619751)","(1928, 0.9289752244949341)"
"(951, 0.8405228853225708)","(959, 0.8326966762542725)","(1714, 0.8241217732429504)","(436, 0.798407793045044)","(883, 0.7793452143669128)"
"(360, 0.7629155516624451)","(557, 0.7208560109138489)","(121, 0.7173275947570801)","(356, 0.6991981863975525)","(733, 0.6990774273872375)"
"(663, 0.9108725190162659)","(1032, 0.8830644488334656)","(355, 0.8744621276855469)","(1130, 0.8740919828414917)","(1103, 0.8711045384407043)"
"(664, 0.9064555764198303)","(377, 0.8683607578277588)","(441, 0.8509604930877686)","(99, 0.8486475348472595)","(752, 0.848120927810669)"
"(665, 0.8645129799842834)","(1121, 0.8249877691268921)","(1497, 0.8248927593231201)","(103, 0.8235090970993042)","(1249, 0.8143031597137451)"
"(1332, 0.849479615688324)","(666, 0.830109715461731)","(785, 0.8253961801528931)","(1736, 0.8055000901222229)","(1101, 0.7973783016204834)"
"(667, 0.844576358795166)","(1128, 0.8324785828590393)","(238, 0.8257044553756714)","(1369, 0.8242177963256836)","(1545, 0.8125032186508179)"
"(668, 0.9507596492767334)","(382, 0.9422623515129089)","(1715, 0.932589054107666)","(393, 0.9054180979728699)","(581, 0.8996313214302063)"
"(669, 0.9495072364807129)","(828, 0.9339436292648315)","(974, 0.9301667213439941)","(1615, 0.9288542866706848)","(1293, 0.922499418258667)"
"(670, 0.9652700424194336)","(784, 0.9556006193161011)","(888, 0.9552348852157593)","(169, 0.9541480541229248)","(1727, 0.9518237113952637)"
"(671, 0.9268773794174194)","(248, 0.8757129907608032)","(220, 0.8597192764282227)","(1478, 0.8423396348953247)","(1015, 0.8393779993057251)"
"(672, 0.8541712760925293)","(478, 0.7593770027160645)","(446, 0.6999551057815552)","(1026, 0.6496174335479736)","(851, 0.6345141530036926)"
"(673, 0.8475490212440491)","(1940, 0.8412450551986694)","(473, 0.8297484517097473)","(404, 0.8074102401733398)","(695, 0.8051698803901672)"
"(859, 0.9130046367645264)","(211, 0.9030214548110962)","(697, 0.9015549421310425)","(674, 0.901101291179657)","(76, 0.8995897173881531)"
"(675, 0.8777656555175781)","(766, 0.8339847326278687)","(514, 0.8328115940093994)","(1459, 0.8242384195327759)","(1802, 0.8140820264816284)"
"(517, 0.8815698623657227)","(276, 0.8617614507675171)","(299, 0.8418207168579102)","(110, 0.8286680579185486)","(1693, 0.822234570980072)"
"(1639, 0.8655910491943359)","(544, 0.8437789082527161)","(677, 0.8422027826309204)","(787, 0.8231537342071533)","(197, 0.8219824433326721)"
"(400, 0.9278554916381836)","(186, 0.9178489446640015)","(1944, 0.9160740971565247)","(1916, 0.9045472741127014)","(1450, 0.9036296606063843)"
"(247, 0.8371001482009888)","(186, 0.8267387747764587)","(320, 0.8230729103088379)","(383, 0.811858057975769)","(554, 0.8081551790237427)"
"(680, 0.9103078842163086)","(721, 0.8622873425483704)","(1286, 0.8384199738502502)","(1822, 0.8309463262557983)","(1465, 0.8280915021896362)"
"(681, 0.9410724639892578)","(734, 0.9147162437438965)","(1916, 0.9026090502738953)","(186, 0.9005023241043091)","(1944, 0.8953714370727539)"
"(1655, 0.7914092540740967)","(271, 0.7498278617858887)","(940, 0.7488061189651489)","(266, 0.7483483552932739)","(179, 0.7391163110733032)"
"(247, 0.8101067543029785)","(93, 0.8027194738388062)","(155, 0.7881421446800232)","(840, 0.7832438349723816)","(1473, 0.782812237739563)"
"(675, 0.9436987638473511)","(1956, 0.925825834274292)","(684, 0.9216777086257935)","(42, 0.9193490743637085)","(1785, 0.9120705127716064)"
"(685, 0.9235233664512634)","(163, 0.8974818587303162)","(177, 0.8922432065010071)","(620, 0.8897967338562012)","(89, 0.8868248462677002)"
"(307, 0.9432708024978638)","(686, 0.9348668456077576)","(435, 0.929779052734375)","(328, 0.9203262329101562)","(725, 0.9179954528808594)"
"(687, 0.9566361904144287)","(428, 0.8155993819236755)","(518, 0.810476541519165)","(329, 0.7996639013290405)","(451, 0.7473337054252625)"
"(688, 0.9216529130935669)","(1233, 0.7843313217163086)","(594, 0.7811650037765503)","(879, 0.7658091187477112)","(1707, 0.7548788189888)"
"(685, 0.9295008182525635)","(1241, 0.9253010153770447)","(468, 0.9086083769798279)","(818, 0.9038341641426086)","(620, 0.9038044810295105)"
"(690, 0.9564375281333923)","(1004, 0.8382655382156372)","(114, 0.8326354622840881)","(209, 0.8229655623435974)","(1080, 0.8217248916625977)"
"(691, 0.9680107235908508)","(422, 0.9388694763183594)","(1643, 0.9057334661483765)","(1445, 0.8793661594390869)","(671, 0.869835615158081)"
"(1087, 0.8936283588409424)","(719, 0.8395842909812927)","(692, 0.8275723457336426)","(806, 0.821679413318634)","(1526, 0.8192161321640015)"
"(693, 0.9121432900428772)","(1912, 0.9031436443328857)","(123, 0.8740919828414917)","(1298, 0.8708678483963013)","(361, 0.8641457557678223)"
"(1437, 0.9318835735321045)","(224, 0.9197258949279785)","(1150, 0.916516900062561)","(1556, 0.913796067237854)","(1814, 0.9076175689697266)"
"(695, 0.9480963945388794)","(114, 0.9161034822463989)","(404, 0.9101950526237488)","(315, 0.9049880504608154)","(284, 0.9049564599990845)"
"(1714, 0.910346269607544)","(1086, 0.9057359099388123)","(883, 0.898604691028595)","(798, 0.8944263458251953)","(696, 0.8940104246139526)"
"(697, 0.9097201824188232)","(76, 0.8782213926315308)","(1638, 0.855302095413208)","(943, 0.8515352010726929)","(127, 0.8452327251434326)"
"(13, 0.9222738742828369)","(248, 0.9175665974617004)","(698, 0.9132931232452393)","(77, 0.8825528621673584)","(1015, 0.8589551448822021)"
"(940, 0.8653069734573364)","(1655, 0.8354763388633728)","(699, 0.8282041549682617)","(407, 0.8115907907485962)","(1625, 0.7654749155044556)"
"(940, 0.8209898471832275)","(1887, 0.8078244924545288)","(1670, 0.783421516418457)","(700, 0.7777595520019531)","(1143, 0.757714569568634)"
"(403, 0.8055857419967651)","(1090, 0.803925633430481)","(1101, 0.7767388820648193)","(460, 0.7593876719474792)","(452, 0.7583541870117188)"
"(1053, 0.8929601907730103)","(474, 0.8879857063293457)","(175, 0.8873509168624878)","(1482, 0.8763919472694397)","(115, 0.8716522455215454)"
"(742, 0.8609939217567444)","(1284, 0.8606925010681152)","(1550, 0.8514866828918457)","(1010, 0.8467361927032471)","(1279, 0.8453974723815918)"
"(704, 0.891430675983429)","(529, 0.880548357963562)","(1124, 0.8713714480400085)","(341, 0.8637896776199341)","(562, 0.8634914755821228)"
"(705, 0.8729888796806335)","(1242, 0.7627851366996765)","(1002, 0.750788688659668)","(253, 0.7304297685623169)","(512, 0.7035244703292847)"
"(706, 0.8701842427253723)","(1802, 0.7791140079498291)","(918, 0.7751408219337463)","(758, 0.7582836747169495)","(1745, 0.7523287534713745)"
"(907, 0.9539394378662109)","(894, 0.9339929819107056)","(147, 0.9254224300384521)","(1137, 0.9247758388519287)","(1314, 0.9232946038246155)"
"(708, 0.9691913723945618)","(1330, 0.9673072099685669)","(1237, 0.9564635753631592)","(885, 0.9551224112510681)","(1117, 0.9547770023345947)"
"(709, 0.9046466946601868)","(1058, 0.8599604368209839)","(298, 0.8520897626876831)","(1164, 0.8399791717529297)","(1955, 0.833021879196167)"
"(710, 0.7910768389701843)","(163, 0.7739754915237427)","(353, 0.7645514011383057)","(899, 0.7548633813858032)","(1203, 0.7490694522857666)"
"(711, 0.8683499693870544)","(196, 0.8455748558044434)","(454, 0.8379400968551636)","(212, 0.8369133472442627)","(491, 0.8338217735290527)"
